gene	score	normalized_score
ECM1	13.621215499999996	100.0
FOXE3	13.621215499999996	100.0
ACTA1	13.611571549999997	99.92919904982048
AEBP1	13.611571549999997	99.92919904982048
SLC20A2	13.611571549999997	99.92919904982048
CLIC2	13.611571549999997	99.92919904982048
BBS5	13.611571549999997	99.92919904982048
CDKN2A	13.611571549999997	99.92919904982048
ITGA2B	13.608980879999997	99.91017967522797
PRF1	13.608980879999997	99.91017967522797
HGF	13.608980879999997	99.91017967522797
SCN10A	13.608980879999997	99.91017967522797
TRAF6	13.607631349999997	99.9002721159503
STRA6	13.607631349999997	99.9002721159503
NCAPD3	13.607631349999997	99.9002721159503
SEMA4A	13.607631349999997	99.9002721159503
UBE2A	13.606320729999997	99.89065021399888
SIX1	13.599278479999997	99.83894961503252
POMC	13.571311479999997	99.6336301998893
GRHPR	13.518679879999997	99.24723590196484
TECTA	13.518679879999997	99.24723590196484
DMGDH	13.517369259999997	99.23761400001344
GIGYF2	13.517369259999997	99.23761400001344
IBA57	13.517369259999997	99.23761400001344
CYP2D6	13.517369259999997	99.23761400001344
ALS2	13.516885466999996	99.2340622391592
GCLC	13.516885466999996	99.2340622391592
F12	13.516401673999995	99.23051047830495
CHD1	13.516401673999995	99.23051047830495
ZBTB24	13.516401673999995	99.23051047830495
CTU2	13.516401673999995	99.23051047830495
SNX10	13.516401673999995	99.23051047830495
SCAPER	13.516401673999995	99.23051047830495
RELT	13.515091053999996	99.22088857635354
CYB5R3	13.515091053999996	99.22088857635354
CYB561	13.515091053999996	99.22088857635354
PNKD	13.510091053999995	99.1841811327337
NEBL	13.510091053999995	99.1841811327337
AIFM1	13.508780433999995	99.1745592307823
ADCY5	13.507469813999995	99.16493732883089
SLURP1	13.507469813999995	99.16493732883089
PALB2	13.506923663999995	99.16092777476429
PKD2	13.495858413999995	99.0796923666614
LIPE	13.487383833999996	99.01747633315102
BEAN1	13.484793163999996	98.9984569585585
MYF5	13.483482543999996	98.98883505660709
IL1B	13.483482543999996	98.98883505660709
TECR	13.483482543999996	98.98883505660709
PCBD1	13.483482543999996	98.98883505660709
ANKH	13.483482543999996	98.98883505660709
GABBR2	13.482171923999996	98.97921315465568
PHKA2	13.475129673999996	98.92751255568932
HERC2	13.417498073999996	98.50441081414503
DNAJC21	13.417498073999996	98.50441081414503
CLDN1	13.417498073999996	98.50441081414503
CYP24A1	13.417498073999996	98.50441081414503
GFM1	13.417498073999996	98.50441081414503
PIGN	13.417498073999996	98.50441081414503
CSPP1	13.410455823999996	98.45271021517867
CAV1	13.409145203999996	98.44308831322725
SLC16A1	13.405556171999995	98.41673947526928
USP9X	13.227924571999996	97.11265908684874
HGSNAT	13.219449991999996	97.05044305333837
MCM5	13.218139371999996	97.04082115138696
STX3	13.218139371999996	97.04082115138696
CCDC65	13.218139371999996	97.04082115138696
B3GALNT2	13.218139371999996	97.04082115138696
