gene	score	normalized_score
ANK2	266.26764244500225	100.0
PMPCB	266.25701800700233	99.99600986514832
CCNO	265.92883337600233	99.8727561990301
ZNF687	265.8688973570023	99.85024650973791
NEUROD1	265.8688973570023	99.85024650973791
NTHL1	265.6789298060025	99.7789019222937
SPEG	265.46152126200246	99.69725154149502
COL4A2	265.45087383300245	99.69325277209809
ERF	265.4495465830025	99.69275430747514
RNF213	265.44069632300244	99.68943048640594
IL2RG	265.4321643320025	99.68622619506901
LDLRAP1	265.39771605200247	99.67328873121357
CSF1R	265.36465091600246	99.66087072364179
IQSEC2	265.2295195420025	99.6101205187881
DBH	265.1558860930026	99.5824665957189
RAD54B	265.15073974400264	99.5805338227568
DMPK	264.96232062700267	99.50977076823399
SCN4A	264.85098055500265	99.46795567159754
COL14A1	264.76316424300256	99.43497520457805
ATN1	264.75990691300257	99.43375187531053
ALDH4A1	264.6996289430026	99.4111137622276
EML1	264.6458316190027	99.39090953331495
CFC1	264.5715204980027	99.36300110241525
GAMT	264.3148902480027	99.26662054049513
ATXN7	264.1915491790028	99.22029832579891
ALDH18A1	263.750355257003	99.05460266787045
IL17RA	263.51722298800297	98.96704705395535
KANK1	263.492533258003	98.95777453034968
SYN2	263.2346878740031	98.86093761031229
SKI	263.22374672400315	98.85682853047838
FANCA	263.2038995200031	98.84937467547077
APOL4	261.81510012000314	98.32779443866568
RBM12	261.7943571400032	98.32000416426003
NIPBL	261.72146453500324	98.29262847402195
PRKCD	261.6760714250033	98.27558054826456
SASS6	261.3587540170033	98.15640819781063
ADA	261.3526261360033	98.15410679875826
LMF1	261.3094780460033	98.13790201713185
FREM2	261.2801098750033	98.12687244901372
GANAB	261.21167276100334	98.10117007174718
MYO5A	261.20075907100335	98.0970713048449
FANCE	261.16832454100336	98.08489012890398
JMJD1C	261.15105703000336	98.07840510847812
BBS2	260.30441545800363	97.76043873290749
UMOD	260.10042019600365	97.68382587070359
CDH23	260.10042019600365	97.68382587070359
KLHL10	260.03340100400374	97.65865601101486
OSMR	259.7164224780038	97.53961093175201
BICD2	259.6955185470038	97.53176021027193
DUOX2	259.61916841800394	97.50308600551358
BRAT1	259.4989318120039	97.45792970905339
SOX11	259.15201473300397	97.32764084788559
DNAL4	259.098847223004	97.30767315315867
ENG	257.96261616900426	96.88094798161087
KLHL40	257.92604625000433	96.86721371083576
MMP21	256.3668184940045	96.28162706512762
GSS	256.3480260930045	96.27456935401129
LETM1	256.01367611000455	96.1490002161582
RGS9BP	255.82320030000454	96.07746474596325
DRD4	255.53968467900447	95.97098706118088
PRKCH	255.53851548500447	95.97054795638044
COL2A1	253.22411006400438	95.10134530008015
LMNB2	252.42136776600438	94.79986582227774
RBM20	252.4060352860044	94.79410752590375
ZBTB20	252.10463814100433	94.68091422076444
MFN2	252.0863880630043	94.67406018554166
PKHD1	251.77862087000432	94.55847453263472
DNAH1	251.7427676590043	94.54500943012702
SGCB	251.7427676590043	94.54500943012702
ANGPTL6	251.63368695800432	94.50404286731138
RYR1	251.4445483420043	94.43300959632762
DMD	251.43828789200433	94.43065840940064
SPTLC1	251.3641898380043	94.40282999836292
RELN	251.35987151900432	94.40120820197777
PSMB8	250.3728067880043	94.03050422836074
CLPB	250.0713517540042	93.9172891823146
DHTKD1	249.9639820180042	93.87696519288274
PIK3R5	249.9195879670042	93.86029247569022
NONO	249.91913072000418	93.8601207511067
TAL1	249.67948884800413	93.7701203778734
PKD1L1	249.4723388190041	93.69232270516413
ITGA7	249.26826186700413	93.61567916330301
HSPG2	249.22461046600412	93.59928535720657
RELA	249.09184522100418	93.54942378041832
GNA14	248.93736353000415	93.49140633241694
MCM3AP	248.80819338100414	93.44289493696014
MAPK8IP1	248.7367933970041	93.41607981840335
C2CD3	248.46081391800408	93.31243242194695
DUX4	248.45612458700407	93.31067128756467
HTR2A	248.45221335700407	93.30920237832579
HERC2	248.43321013700407	93.30206549161079
DLL1	248.41673138700406	93.29587669981893
CFHR5	248.331961140004	93.26404021896771
INF2	248.10869309700396	93.18018923318893
AMHR2	248.06591507500397	93.16412343502915
PUF60	248.06591507500397	93.16412343502915
KLKB1	248.00885945400398	93.14269551368052
KDR	246.62222954600404	92.62193005556205
ARID1B	246.58390396600402	92.60753642528535
ANXA11	245.731424532004	92.28737757076885
ALG6	245.67685350200395	92.26688276730758
MUC5B	245.58457048200393	92.23222477463801
CACNA1E	245.3927120910039	92.1601700596008
JPH2	245.3142975810039	92.1307205518499
APC	245.3142975810039	92.1307205518499
LRP2	244.4538042500039	91.80755198239906
LFNG	244.0499351160039	91.65587409533344
GBA2	244.0484855130039	91.65532967957691
LMBRD1	243.91639701300383	91.60572226247314
CEP164	243.87004395400382	91.58831381637944
ATP6V0A2	243.84871414300383	91.58030315056811
CCDC40	243.81907020200384	91.56917001372588
CUX2	243.80741098900384	91.564791256738
ALG10B	243.6526271180038	91.50666032142092
CIITA	243.51370190900374	91.45448529642563
NBEAL2	243.18028209800377	91.32926549580009
VWF	242.74727629000375	91.16664498208542
EPG5	242.72900802500376	91.15978411651712
VLDLR	242.58183091600372	91.10450999171225
HPS1	242.58001987300372	91.10382983283776
ACTA1	242.29933782700368	90.99841633106087
MYCN	242.2960684460037	90.99718847589605
CTU2	242.2916436660037	90.99552669680816
ITGB4	242.2665189100037	90.98609079398146
KLK4	242.2405921770037	90.97635369909382
NOTCH3	242.2405921770037	90.97635369909382
TCIRG1	242.0889401460037	90.91939896377282
RPGR	242.02340150400363	90.8947851423568
GBE1	241.52178008100364	90.7063952131886
NOTCH1	241.50000933700363	90.6982189497117
IL11RA	241.35356215800363	90.64321895885466
SMARCA2	241.34472120700363	90.63989863389185
BMPR2	241.27071224700362	90.61210368317218
TUBA8	241.15842962900362	90.56993460210437
RTN2	241.05416187900363	90.53077560064156
CHD2	241.03965794000362	90.5253284727567
CYP21A2	239.81865568600358	90.066766462447
LAMC3	239.7876205560036	90.05511084792508
OPLAH	239.51003360600356	89.9508597464953
FRAS1	236.69817326900352	88.89483194259839
HTT	236.69489457900352	88.8936005913272
MYH9	235.6993913370035	88.51972743390604
KMT2C	235.43859774800356	88.42178328019467
ASXL1	235.40014809700355	88.40734305356897
MYH3	235.32836767300356	88.38038505621681
PRDM16	235.31248364400355	88.37441961901453
LPL	235.29160571400354	88.36657866252118
GAA	235.0931731430035	88.29205493550052
TYR	235.04793926300349	88.2750668104754
AICDA	235.0261796640035	88.26689473263666
KCNJ18	234.69346277800346	88.14193892390793
ASXL3	234.61689846900344	88.11318428128709
NEK8	233.6934579810034	87.76637515362872
XYLT2	233.6934579810034	87.76637515362872
COL6A1	233.1995661500034	87.58088816524933
NEB	233.19652492300338	87.57974599604992
JAM3	232.46050324100335	87.3033242441459
TTPA	232.43350256000332	87.29318381523305
COG1	232.3683682500033	87.26872184553898
TMPRSS6	232.32466158900328	87.25230728588814
ADGRV1	231.9896618000033	87.1264941056144
SRCAP	231.74417855000326	87.03429993295944
TRMT1	231.64329524600325	86.99641200069938
RPL10	230.1302957200031	86.42818692005983
C8B	230.11001263500307	86.42056936472574
COL17A1	230.11001263500307	86.42056936472574
