gene	score	normalized_score
DONSON	23.289096639000668	100.0
SLC12A6	23.280619903000666	99.96360212621641
SPRY4	23.277853513000665	99.9517236491639
SPRTN	23.27499165300066	99.93943523779112
VPS33A	23.27410669700066	99.93563536519959
PRODH	23.27410669700066	99.93563536519959
KLK4	23.273481697000662	99.93295170593325
SPRY2	23.273481697000662	99.93295170593325
CDK13	23.26554518700066	99.89887348416698
CEP63	23.25939026700066	99.87244515122042
TSHB	23.25235039100066	99.84221694568234
LYST	23.25235039100066	99.84221694568234
EDNRA	23.25172539100066	99.839533286416
DNAL1	23.24966353100066	99.83067995890416
PMS2	23.24504285100066	99.81083942978607
ITCH	23.206015671000664	99.64326238459213
RAPSN	23.206015671000664	99.64326238459213
IFT52	23.202817451000662	99.62952969221004
PRPS1	23.201932495000662	99.62572981961851
FOLR1	23.19848617900066	99.61093183902948
UBAC2	23.19786117900066	99.60824817976314
NDUFAF1	23.19786117900066	99.60824817976314
FGD1	23.19571978900066	99.59905336197696
GPT2	23.191636613000657	99.58152079700334
PLVAP	23.190006583000656	99.57452168482106
BMP1	23.190006583000656	99.57452168482106
MGMT	23.189121627000656	99.57072181222955
LIPA	23.189121627000656	99.57072181222955
MPDU1	23.189121627000656	99.57072181222955
MYH2	23.188116597000654	99.5664063593136
DNMT3A	23.186980237000654	99.56152699444337
EPG5	23.185218877000654	99.5539639703068
TMEM126B	23.18064203100065	99.53431165802114
SLC2A10	23.17963700100065	99.5299962051052
DDX11	23.17787564100065	99.52243318096863
MMP2	23.175445611000647	99.51199898492543
SRCAP	23.15922975500065	99.44237045337971
NAXD	23.14506159900065	99.38153444836149
CCR1	23.144261599000647	99.37809936450057
CCL2	23.144261599000647	99.37809936450057
ATP2C1	23.144261599000647	99.37809936450057
IDH1	23.144261599000647	99.37809936450057
RAC1	23.142240283000646	99.3694201270388
SH3TC2	23.139473893000645	99.35754164998627
ETFA	23.137537533000643	99.34922720125512
LMOD3	23.137537533000643	99.34922720125512
MRPS22	23.136401173000642	99.34434783638487
SH3BP2	23.129286407000638	99.31379806405884
COASY	23.129286407000638	99.31379806405884
C1QBP	23.128281377000636	99.30948261114291
DCDC2	23.128281377000636	99.30948261114291
KCNJ18	23.128281377000636	99.30948261114291
HLA-DRB1	23.128281377000636	99.30948261114291
FGF8	23.118847417000637	99.26897455646723
NODAL	23.074664931000633	99.0792613757249
SPTBN2	23.03669362500063	98.91621810020163
PCSK9	23.03669362500063	98.91621810020163
CLPX	23.03669362500063	98.91621810020163
GLIS3	23.03669362500063	98.91621810020163
TCTEX1D2	23.03669362500063	98.91621810020163
DBT	23.03580866900063	98.9124182276101
WAC	23.03518366900063	98.90973456834377
LDB3	23.03438366900063	98.90629948448284
PIGT	23.03438366900063	98.90629948448284
THOC6	23.02976298900063	98.88645895536476
ATP11C	23.02360806900063	98.86003062241821
REV3L	23.02360806900063	98.86003062241821
HINT1	23.00407950900063	98.77617782081448
FGF9	23.00407950900063	98.77617782081448
FLT1	23.002017649000628	98.76732449330264
CYP2D6	22.99853332900063	98.7523633290548
SLC34A3	22.99730783900063	98.7471012529039
FOXP3	22.99642288300063	98.74330138031237
RREB1	22.99642288300063	98.74330138031237
MBD5	22.986809787000627	98.70202414165854
SNIP1	22.979870021000625	98.6722257939271
B3GALNT2	22.979870021000625	98.6722257939271
REEP1	22.978239991000624	98.66522668174483
SMAD6	22.978239991000624	98.66522668174483
NT5E	22.978239991000624	98.66522668174483
BSND	22.978239991000624	98.66522668174483
SNAP29	22.977614991000625	98.66254302247849
IGFALS	22.975100005000623	98.65174403770467
DIABLO	22.975100005000623	98.65174403770467
KDM5C	22.975100005000623	98.65174403770467
STAC3	22.952018429000624	98.55263510120199
PITX3	22.94744158300062	98.53298278891633
MRPS34	22.946816583000622	98.53029912965
DISC1	22.94581155300062	98.52598367673406
NUP93	22.94581155300062	98.52598367673406
CDKN2C	22.93787504300062	98.49190545496779
SDHA	22.81287504300062	97.9551736016993
TSPEAR	22.80262857700062	97.91117676421422
MLPH	22.80262857700062	97.91117676421422
COL11A2	22.80262857700062	97.91117676421422
TYROBP	22.799110985000617	97.89607273482859
CAMTA1	22.799110985000617	97.89607273482859
ZMYND10	22.799110985000617	97.89607273482859
SEMA3A	22.79449030500062	97.87623220571052
UBE2A	22.792428445000617	97.86737887819868
CIB1	22.673820355000615	97.35809295853197
YME1L1	22.657153655000617	97.28652856830101
ENTPD1	22.653838669000613	97.27229449966629
CPT2	22.652208639000612	97.26529538748402
RORA	22.65120360900061	97.26097993456808
CEP55	22.65057860900061	97.25829627530175
NDUFAF5	22.647511719000608	97.24512749487397
TGIF1	22.645706689000605	97.23737695809712
SPINT2	22.607735383000602	97.07433368257385
HSPB8	22.607735383000602	97.07433368257385
SF3B1	22.6065990230006	97.06945431770362
PLAG1	22.6065990230006	97.06945431770362
BBIP1	22.6065990230006	97.06945431770362
TERT	22.6042890670006	97.05953570198483
ATP6V0A4	22.5839063310006	96.97201519264111
SMO	22.5839063310006	96.97201519264111
STAG1	22.5827105550006	96.96688070409252
PEX26	22.581080525000598	96.95988159191025
RPS20	22.574665649000597	96.9323370456385
EXOSC2	22.559959749000598	96.86919204595065
MCCC2	22.5545499030006	96.84596295259485
PMP22	22.5539249030006	96.84327929332851
INHBA	22.551988543000597	96.83496484459734
ANTXR2	22.551988543000597	96.83496484459734
KIF1C	22.551988543000597	96.83496484459734
FKTN	22.550098557000595	96.82684951908988
RAD51C	22.545270307000592	96.80611771452551
MLF1	22.51756551100059	96.68715734251346
GARS1	22.51756551100059	96.68715734251346
TGFB2	22.51642915100059	96.68227797764321
CORIN	22.51086801100059	96.65839924981533
RPS14	22.50738369100059	96.6434380855675
OCLN	22.50738369100059	96.6434380855675
ADGRG1	22.50637866100059	96.63912263265156
MAN1B1	22.50575366100059	96.63643897338522
ARL6	22.48808193100059	96.56055913023835
POLR3B	22.48577197500059	96.55064051451954
