gene	score	normalized_score
EPS8L3	56.36886704299774	100.0
OPA1	56.36215563299774	99.98809376460434
EDN1	56.360828382997745	99.98573918472786
GCH1	56.36014298199775	99.98452326353599
FBN2	56.35881573199775	99.9821686836595
L1CAM	56.35881573199775	99.9821686836595
FAM83H	56.358173882997754	99.9810300249749
CORO1A	56.358173882997754	99.9810300249749
FAM20A	56.357488481997756	99.97981410378301
AGK	56.357488481997756	99.97981410378301
KLHL10	56.357488481997756	99.97981410378301
SUFU	56.357488481997756	99.97981410378301
SPATA5	56.34921679199776	99.965139886553
DNAAF1	56.347889541997766	99.96278530667652
KCTD7	56.347889541997766	99.96278530667652
CUX1	55.22640309199777	97.973235917393
CYP4F22	55.22571769099777	97.97201999620113
MOCS2	55.21900628099777	97.96011376080547
IL11RA	55.21836443199777	97.95897510212086
B3GLCT	55.21836443199777	97.95897510212086
ARF1	55.217037181997775	97.95662052224438
PRKCG	55.20945089299778	97.94316222620624
PROP1	55.20945089299778	97.94316222620624
F10	55.155492042997786	97.84743766612445
KIAA0586	55.155492042997786	97.84743766612445
REEP1	55.14658903299779	97.83164346896025
TRIP12	55.14658903299779	97.83164346896025
GAD1	55.14526178299779	97.82928888908377
ACOX2	55.1439345329978	97.82693430920727
BCS1L	55.1432491319978	97.8257183880154
ARSB	55.1419218819978	97.82336380813892
CRADD	55.1419218819978	97.82336380813892
EDNRB	55.119610531997814	97.78378282812213
RFXAP	54.966359390997816	97.51191087284032
SLC29A3	54.966359390997816	97.51191087284032
SLC1A3	54.96409695099781	97.50789723886346
SFTPC	54.963455101997816	97.50675858017887
MPO	54.963455101997816	97.50675858017887
TRNK	54.963455101997816	97.50675858017887
DLL4	54.91095930299782	97.41362951487416
LRMDA	54.91031745399782	97.41249085618955
ZNF148	54.91031745399782	97.41249085618955
ETFDH	54.90963205299782	97.41127493499768
SLC6A4	54.90963205299782	97.41127493499768
ADAMTS13	54.90963205299782	97.41127493499768
KCNK4	54.90963205299782	97.41127493499768
RAB3GAP2	54.789281463997824	97.19776951025995
DDX59	54.78795421399783	97.19541493038346
CYB561	54.78795421399783	97.19541493038346
AR	54.78795421399783	97.19541493038346
PEX7	54.78795421399783	97.19541493038346
ELMO2	54.78731236499783	97.19427627169885
CACNA1B	54.786670515997834	97.19313761301426
NCAPG2	54.77616895599784	97.17450754192912
SLC25A4	54.77548355499784	97.17329162073725
ND6	54.774841705997844	97.17215296205264
STX16	54.738139255997844	97.10704175452739
STAG1	54.63813925599784	96.92963886309846
MYO9A	54.62311340599785	96.90298257073671
ARX	54.62247155699785	96.9018439120521
FOXG1	54.38301078699786	96.47703358223416
GATA6	54.38236893799786	96.47589492354956
DACT1	54.381041687997865	96.47354034367308
BCL11A	54.381041687997865	96.47354034367308
PLA2G6	54.380356286997866	96.47232442248121
CNTN2	54.37902903699787	96.46996984260471
KRT71	54.02982537699787	95.85047245278912
XYLT1	53.964440776997876	95.73447828183988
CYBB	53.95404663599788	95.7160387751667
RAF1	53.95404663599788	95.7160387751667
CACNA2D4	53.94374585499788	95.69776489183293
BBS2	53.94374585499788	95.69776489183293
ATP7A	53.90459895399788	95.62831715755412
PPARG	53.90285745399789	95.62522768619989
IMPAD1	53.90244320399789	95.62449279472216
TIA1	53.90244320399789	95.62449279472216
RARS1	53.90244320399789	95.62449279472216
NKX2-6	53.894813362997894	95.61095723617674
ATP7B	53.894813362997894	95.61095723617674
NPR2	53.894813362997894	95.61095723617674
FGD4	53.894813362997894	95.61095723617674
PNPO	53.894813362997894	95.61095723617674
TBX4	53.8843118029979	95.5923271650916
CAMK2B	53.8767360429979	95.57888754780389
MCIDAS	53.8760941939979	95.57774888911929
DAO	53.8760941939979	95.57774888911929
C15ORF41	53.8760941939979	95.57774888911929
RGS9BP	53.8760941939979	95.57774888911929
