gene	score	normalized_score
WNK1	61.24273412600026	100.0
SIK1	61.22989914600025	99.97904244449047
PRKCG	61.22989914600025	99.97904244449047
PINK1	61.19286214600025	99.91856669903503
SATB2	61.182862146000254	99.90223823143359
KDM5B	61.182862146000254	99.90223823143359
CRELD1	61.182862146000254	99.90223823143359
PAM16	61.16877764600025	99.87924040124034
MOGS	61.16877764600025	99.87924040124034
AUH	61.14836944600025	99.84591693798997
PCYT1A	61.14836944600025	99.84591693798997
NAGA	61.073672046000254	99.72394753040878
MYH3	61.070349944000256	99.71852304692122
RBM8A	61.06802272400026	99.71472305328408
CDC14A	61.06802272400026	99.71472305328408
KRT16	61.06802272400026	99.71472305328408
LHCGR	61.06802272400026	99.71472305328408
SDHA	61.06802272400026	99.71472305328408
RPL5	60.92608917400026	99.48296731601086
ALKBH8	60.92315662400026	99.4781789112444
RNF170	60.92315662400026	99.4781789112444
PEX1	60.91577665400026	99.46612855113993
ATOH7	60.89116270400026	99.42593774262808
PIK3R5	60.89116270400026	99.42593774262808
NDUFA11	60.86506236400026	99.38331988702043
BBS12	60.857121434000256	99.37035356519739
TLK2	60.857121434000256	99.37035356519739
KCNQ5	60.857121434000256	99.37035356519739
SRPX2	60.857121434000256	99.37035356519739
DCPS	60.857121434000256	99.37035356519739
COL5A2	60.857121434000256	99.37035356519739
COL6A2	60.82737141400026	99.32177634142619
IL12RB1	60.81077661400026	99.29467957601095
UBAC2	60.77683300400027	99.23925486239486
NME8	60.77021805400027	99.22845366271883
MRE11	60.76673373400027	99.22276430209554
FECH	60.72207302400027	99.14984020646631
APOE	60.72207302400027	99.14984020646631
F2	60.71104040200027	99.13182562537773
COL13A1	60.71104040200027	99.13182562537773
PI4KA	60.605819422000266	98.96001588908554
SGCB	60.605819422000266	98.96001588908554
GZF1	60.602382992000265	98.95440472549357
CRYBA1	60.602382992000265	98.95440472549357
SCAPER	60.602382992000265	98.95440472549357
SLC52A3	60.602382992000265	98.95440472549357
POU3F4	60.586516592000265	98.92849732565843
CHM	60.52769309200026	98.83244756426309
ABCA1	60.50297029200026	98.79207902038141
FN1	60.494871142000264	98.77885434954399
ZBTB18	60.494871142000264	98.77885434954399
GAS1	60.494871142000264	98.77885434954399
NEXMIF	60.485696832000265	98.76387410718392
NRL	60.48199313200026	98.75782653263838
VANGL1	60.480872052000265	98.75599598079252
DOCK7	60.47535933200027	98.74699455380095
MAX	60.47535933200027	98.74699455380095
MATN3	60.47242678200027	98.74220614903449
MEOX1	60.47127603200027	98.74032715062525
CRLF1	60.47127603200027	98.74032715062525
GCK	60.47127603200027	98.74032715062525
IER3IP1	60.46015701000027	98.72217149157659
SHPK	60.46015701000027	98.72217149157659
POU1F1	60.46015701000027	98.72217149157659
SLC6A4	60.457224460000276	98.71738308681013
CDH1	60.457224460000276	98.71738308681013
CD40LG	60.45630195100028	98.71587677097828
SMARCA2	60.45630195100028	98.71587677097828
PTH1R	60.45630195100028	98.71587677097828
DZIP1L	60.45630195100028	98.71587677097828
TSHR	60.45630195100028	98.71587677097828
OCLN	60.45219293100028	98.70916737098392
ELOVL5	60.45219293100028	98.70916737098392
PET100	60.45219293100028	98.70916737098392
C8ORF37	60.45044162100028	98.70630775012441
FXN	60.424597741000284	98.66410865439687
ZIC1	60.35218223100029	98.5458652235092
MC1R	60.346805891000294	98.53708648415878
CPS1	60.3456848110003	98.53525593231292
ADGRV1	60.341180311000294	98.52790077408184
F10	60.335944711000295	98.51935184158444
GUCY2C	60.3355169950003	98.51865344689958
NDUFS8	60.3355169950003	98.51865344689958
TCIRG1	60.32926118500029	98.50843866780899
