gene	score	normalized_score
HLA-B	94.24188259599879	100.0
IFT172	94.18305909599879	99.93758242261333
RBP3	94.15997665599879	99.91308966062242
CACNA1D	94.15534377599879	99.90817371468376
COLQ	93.98719137499879	99.72974731193366
CCDC50	93.98650597399879	99.72902003338075
CDH1	93.98519535399879	99.72762933535573
FBN2	93.95147730399879	99.69185113454819
WIPF1	93.91373159399878	99.65179918634823
HSPG2	93.91373159399878	99.65179918634823
EIF2B3	93.91272656399877	99.6507327496724
CASQ1	93.74605956399877	99.47388250495214
LSS	93.74605956399877	99.47388250495214
TMPRSS3	93.74605956399877	99.47388250495214
ND5	93.74474894399877	99.47249180692712
REEP2	93.69367888399877	99.41830139965467
EBP	93.69367888399877	99.41830139965467
DNM1	93.67034523299877	99.3935420778359
VPS53	93.66227138199876	99.3849749198191
PHKG2	93.64643448099876	99.36817039452339
THBD	93.64490543099876	99.36654792056821
CYP11B1	93.64490543099876	99.36654792056821
NHLRC1	93.44966703099875	99.15938058199012
ADCY10	93.44966703099875	99.15938058199012
ETHE1	93.44966703099875	99.15938058199012
MNX1	93.44841505799876	99.15805211425847
AP1S1	93.44147965699877	99.15069296479227
DAO	93.43999425599877	99.14911680676245
PEX10	93.43999425599877	99.14911680676245
FHL1	93.42911918499877	99.1375772760353
DMXL2	93.42911918499877	99.1375772760353
PTPRQ	93.40929006499877	99.11653660976913
FOS	93.40849006499877	99.11568773029222
FIBP	93.40665856499878	99.11374432683981
SCN3B	93.40466254399878	99.11162635026186
CAPN3	93.40466254399878	99.11162635026186
ARHGEF2	93.40466254399878	99.11162635026186
SARS2	93.40365751399878	99.11055991358603
KIF4A	93.39578349399878	99.10220479611267
NFU1	93.39578349399878	99.10220479611267
CTH	93.39509809299878	99.10147751755973
ILDR1	93.39509809299878	99.10147751755973
ARMC4	93.39378747299878	99.10008681953471
PITX1	93.38386841299878	99.08956171145456
KCNJ8	93.26896953299878	98.96764258501632
FCGR2C	93.26335155299878	98.9616813501118
SLC30A9	93.26335155299878	98.9616813501118
PHACTR1	93.26335155299878	98.9616813501118
TMEM231	93.25982962199879	98.9579442314306
PON3	93.24635377799879	98.94364502217375
NABP1	93.24635377799879	98.94364502217375
MYC	93.24635377799879	98.94364502217375
HJV	93.24635377799879	98.94364502217375
PET100	93.24635377799879	98.94364502217375
RTN4IP1	93.2435577569988	98.94067816611891
PLG	93.2435577569988	98.94067816611891
TCIRG1	93.2390943939988	98.9359420945581
GSDME	93.2273062039988	98.92343365385713
SELENBP1	93.20405040399879	98.89875693968357
BCORL1	93.20405040399879	98.89875693968357
CIDEC	93.20183595299879	98.89640718717546
MMADHC	93.20183595299879	98.89640718717546
TNFRSF1A	93.2011505519988	98.89567990862251
MRPS34	93.2011505519988	98.89567990862251
KCNJ10	93.19460575099879	98.8887352245609
RREB1	93.16835337999879	98.86087885085864
WNK1	93.06919533899878	98.7556623183907
SORL1	93.06919533899878	98.7556623183907
RSPRY1	93.06919533899878	98.7556623183907
SMOC1	93.06043836899877	98.74637030324968
GAN	93.04190423199877	98.72670374259802
EPOR	93.04106389599878	98.7258120626179
SYNE1	93.04106389599878	98.7258120626179
VAMP1	93.04106389599878	98.7258120626179
MC1R	93.03975327599878	98.7244213645929
BRAT1	93.03651702599878	98.72098738183401
WDFY3	93.01103284499877	98.69394613403841
EGFR	93.01002781499876	98.69287969736259
LAMA1	93.01002781499876	98.69287969736259
JAG1	93.00849876499876	98.69125722340739
LARP7	92.99992619499876	98.6821608749858
GABRG2	92.99823576399876	98.68036715975703
TRPV6	92.98959534099876	98.6711988125615
UNC80	92.98806629099876	98.66957633860632
PCNT	92.98220689099875	98.66335893309764
CARMIL2	92.92625121999876	98.60398440718767
TRIP12	92.92625121999876	98.60398440718767
CACNB2	92.92162130899877	98.59907161165297
SLC1A2	92.92162130899877	98.59907161165297
COG1	92.91354745799876	98.59050445363617
RSPH9	92.89538150699876	98.57122857490837
ASL	92.88546244699876	98.56070346682822
PLAG1	92.88477704599876	98.55997618827529
SFTPB	92.88477704599876	98.55997618827529
MAF	92.88477704599876	98.55997618827529
NOTCH3	92.88266642599876	98.55773661077339
RBM8A	92.87202262199877	98.54644247730873
GPR88	92.86062074099877	98.53434394883506
FSHB	92.85993533999877	98.53361667028211
SLC2A1	92.85993533999877	98.53361667028211
SAR1B	92.74568437899876	98.41238505027111
STAC3	92.74568437899876	98.41238505027111
ADAMTS13	92.73952558899876	98.4058499622292
TP53RK	92.73952558899876	98.4058499622292
SIX1	92.72843208799875	98.39407865557189
RPS6KA3	92.67473211999875	98.33709765464026
GPSM2	92.56481649599876	98.22046625788518
CTC1	92.43474874599876	98.08245145340851
MFAP5	92.43326334499876	98.08087529537869
TUBB6	92.22973944499876	97.8649162181683
CCDC88A	92.22973944499876	97.8649162181683
COPA	92.20721667399876	97.84101732058734
CD19	92.20721667399876	97.84101732058734
PDGFRB	92.20721667399876	97.84101732058734
SUOX	92.19774400099877	97.83096587346101
NKX6-2	92.19705859999877	97.83023859490808
COX6B1	92.19637319899877	97.82951131635515
QDPR	92.19437717799877	97.8273933397772
SLC19A2	92.19268674699877	97.82559962454845
DLG1	92.19069072599878	97.8234816479705
DHTKD1	92.18583941599877	97.81833392610166
MCPH1	92.18261993499877	97.81491773691769
CDK13	92.17909800399877	97.81118061823652
B4GALNT1	92.17346306299878	97.80520138602597
CPN1	92.17346306299878	97.80520138602597
CEP250	92.17346306299878	97.80520138602597
PPIP5K2	92.17215244299878	97.80381068800097
MECR	92.17084182299878	97.80241998997595
ARHGEF10	92.17084182299878	97.80241998997595
NT5E	92.17084182299878	97.80241998997595
KCTD7	92.17084182299878	97.80241998997595
ABCA1	92.16983679299878	97.8013535533001
KCNJ5	92.16983679299878	97.8013535533001
AICDA	92.16983679299878	97.8013535533001
FBXO7	92.16983679299878	97.8013535533001
FMR1	92.16983679299878	97.8013535533001
TRH	92.10952789199878	97.73735981788363
PTCH2	92.10952789199878	97.73735981788363
PIK3CD	92.10629164199878	97.73392583512474
CLRN1	92.10629164199878	97.73392583512474
COX2	92.10165876199878	97.72900988918607
EZH2	92.05058870199878	97.67481948191362
GMPPB	91.99201208799879	97.61266387510014
KAT6B	91.77908891699879	97.38673123757764
SNRPB	91.76518624599879	97.37197912247018
FECH	91.71860957599878	97.32255664838858
MEGF10	91.71860957599878	97.32255664838858
SON	91.71860957599878	97.32255664838858
ATP7A	91.58778341199879	97.18373709131242
ACAD9	91.57984298099879	97.1753115051704
NDUFA2	91.57984298099879	97.1753115051704
GATM	91.5783575799988	97.17373534714058
MUSK	91.5761431289988	97.17138559463245
PRPF4	91.5602481689988	97.1545194629698
WDR62	91.5556152889988	97.14960351703114
EPRS1	91.5505643079988	97.14424392439476
NUP88	91.5475632569988	97.14105951114098
NEK9	91.5475632569988	97.14105951114098
ZNF148	91.5355054669988	97.1282649980563
WDR72	91.5319835359988	97.12452787937511
STAT1	91.5319835359988	97.12452787937511
MID1	91.49865023599881	97.089157936541
ENPP1	91.49725511199881	97.08767757137684
MLH1	91.48194255199881	97.07142942397337
PAK1	91.48194255199881	97.07142942397337
WNT4	91.31459015099881	96.89385190070018
STX16	91.31459015099881	96.89385190070018
NDUFS3	91.31459015099881	96.89385190070018
ABCD1	91.31078909999881	96.88981860796952
ABAT	91.30998909999882	96.88896972849261
ALDOA	91.30930369899882	96.88824244993968
ROGDI	91.30930369899882	96.88824244993968
IL11RA	91.30355054799882	96.88213778517544
F2	91.06753194799882	96.63169860304261
EXOSC2	91.06753194799882	96.63169860304261
FBXO11	91.06469227799882	96.6286854310624
BAAT	91.05905733699882	96.62270619885187
CSF1R	91.05905733699882	96.62270619885187
CPA6	91.05330418599883	96.61660153408764
PTH	91.05330418599883	96.61660153408764
ACTA2	91.05330418599883	96.61660153408764
COL5A1	90.77995097599882	96.32654662169604
SLITRK6	90.6846820559988	96.2254568329782
SLC36A2	90.57024879599881	96.1040317756175
DRC1	90.57024879599881	96.1040317756175
MRPS22	90.5603297359988	96.09350666753734
SMARCB1	90.5585247059988	96.09159135138461
PTDSS1	90.54730361199881	96.07968465587842
SPTBN4	90.53246326099882	96.0639375691361
AK9	90.52692348999882	96.05805932175033
NAGS	90.52692348999882	96.05805932175033
ARV1	90.52523305899882	96.05626560652158
TMEM94	90.52201357799882	96.05284941733761
EPG5	90.49896582699881	96.0283934638219
CTSK	90.49596477599881	96.02520905056812
CLP1	90.48794383599882	96.01669803637884
PMM2	90.45910732499883	95.98609963341228
CSF2RB	90.45588784399882	95.98268344422833
TBX22	90.45588784399882	95.98268344422833
VPS13A	90.44502018399882	95.97115177730844
MRPL3	90.44228124299883	95.96824548880429
ZFP57	90.44159584199883	95.96751821025134
POMK	90.44011044099884	95.96594205222152
RNASEH2B	90.41872163999884	95.94324640946607
DCAF17	90.36756389899884	95.88896296394185
SYNJ1	90.35176047899884	95.87219396531334
TBX4	90.34854099799884	95.86877777612939
CLPP	90.34141903799883	95.86122066903027
FGF10	90.31768670799883	95.8360383091853
EXT1	90.15516882799884	95.66359069298403
C1R	90.14076177599884	95.64830337952728
DTNA	90.14076177599884	95.64830337952728
CFAP300	90.14076177599884	95.64830337952728
KANK1	90.13084271599884	95.63777827144713
POMT2	90.12901121599884	95.6358348679947
ATP2A2	90.12225303499885	95.62866376655464
KCNQ1	90.12225303499885	95.62866376655464
PRKCSH	89.93684953299885	95.43193223181355
TRIP13	89.92983345299885	95.4244874739132
BTRC	89.92355514199885	95.41782556221634
GAS1	89.91662654199885	95.41047362928681
ZSWIM6	89.90774749199885	95.4010520751376
SNORD115-1	89.88133220999886	95.37302283667977
NFIX	89.87188572899888	95.36299918186752
PSMC3IP	89.80353756599888	95.29047499079954
CPA1	89.80173253599888	95.2885596746468
FREM1	89.80173253599888	95.2885596746468
COQ9	89.80072750599888	95.28749323797096
IFITM5	89.79234979499888	95.27860365430686
ZMYND11	89.79234979499888	95.27860365430686
CA5A	89.79013534399888	95.27625390179874
PIEZO1	89.78944994299889	95.27552662324581
EZR	89.78796454199889	95.27395046521599
OPN1MW	89.78474506099889	95.27053427603202
COMT	89.78474506099889	95.27053427603202
PDZD7	89.68558701999888	95.16531774356409
MMAB	89.66154909999888	95.13981112236995
PCBD1	89.66086369899888	95.13908384381702
PIK3C2A	89.66086369899888	95.13908384381702
COL17A1	89.65937829799888	95.13750768578718
HMGA2	89.65937829799888	95.13750768578718
RDH11	89.65237093699888	95.13007217961203
GIPC3	89.65168553599888	95.1293449010591
KPTN	89.55168553599889	95.02323496644682
FOXRED1	89.54721225499888	95.0184883709027
ARMC9	89.5338873939989	95.00434936960843
IL17RA	89.5284366929989	94.99856563434143
MAN1B1	89.5284366929989	94.99856563434143
WDR19	89.50791583199889	94.97679096215244
CPT1C	89.36529255099889	94.82545349194145
HLA-DPB1	89.36438510999889	94.8244906068897
FOXE3	89.3582897999989	94.81802287743429
MTFMT	89.1688988789989	94.61706029499959
SPR	89.1648793979989	94.61279522633875
MAT1A	89.1616599169989	94.60937903715478
MPLKIP	89.1616599169989	94.60937903715478
FKTN	89.1358932459989	94.58203803940492
UGT1A1	89.1262953949989	94.57185376598464
PMPCA	89.1239663449989	94.56938241255256
GRN	89.1217518939989	94.56703266004443
UPF3B	89.07413289399891	94.51650417028141
KCNJ13	88.9690741429989	94.40502639829083
HADHB	88.96758874199891	94.403450240261
TMEM70	88.96690334099891	94.40272296170808
SERPINF2	88.95733888999891	94.39257412900595
STIM1	88.95733888999891	94.39257412900595
ACE	88.95733888999891	94.39257412900595
SEC24D	88.9563338599989	94.39150769233011
SARDH	88.7233851189989	94.14432593557487
HPCA	88.4726997179989	93.87832382049123
EXT2	88.4726997179989	93.87832382049123
CLPB	88.46097140699891	93.865878917358
CLIC2	88.40664937599891	93.80823784578384
FAM92A	88.39787335499891	93.79892561563918
BLNK	88.39787335499891	93.79892561563918
HSD17B4	88.39787335499891	93.79892561563918
GSS	88.39404583399892	93.79486423560881
CHD4	88.39404583399892	93.79486423560881
SF3B4	88.39141433399892	93.7920719526795
G6PC3	88.35870990299892	93.75736930233009
ZNHIT3	88.35380401199893	93.75216366459784
MYH11	88.29343283099894	93.68810384391408
NBN	88.09686362099893	93.4795243837152
FANCL	88.09507056899893	93.47762177741043
KIF5C	88.06788705799895	93.44877737166301
EIF3F	88.06134225699894	93.4418326876014
ELOVL1	88.06003163699894	93.4404419895764
DNMT3B	88.06003163699894	93.4404419895764
DUOX2	87.97601293599894	93.3512898008832
GUSB	87.97532753499894	93.35056252233028
PRF1	87.97129128499894	93.3462796600945
CALCR	87.97060588399894	93.34555238154155
GABRB2	87.97060588399894	93.34555238154155
MTPAP	87.95483972299894	93.3288229184136
IL1RAPL1	87.95331067299894	93.32720044445838
GP6	87.84825192199894	93.2157226724678
PUM1	87.84825192199894	93.2157226724678
LOXL1	87.84430741199894	93.21153715548604
SLCO1B1	87.84430741199894	93.21153715548604
SPP1	87.84392631399894	93.21113277264742
ELMOD3	87.84392631399894	93.21113277264742
MTMR14	87.84312631399894	93.21028389317053
NIPA1	87.84312631399894	93.21028389317053
MED13L	87.84312631399894	93.21028389317053
KCNA4	87.84002545299894	93.20699357159101
TG	87.83749137299894	93.20430466095999
UPB1	87.83680597199894	93.20357738240705
SALL1	87.83511554099894	93.20178366717829
DKC1	86.09330102999894	91.35354542848891
TMPO	86.08897909899895	91.34895943033084
KIT	86.08766847899895	91.34756873230582
EWSR1	86.08388081699896	91.34354964663429
CERKL	86.08388081699896	91.34354964663429
CFHR3	86.07924793699895	91.33863370069562
PROKR2	86.07924793699895	91.33863370069562
GTPBP2	86.05301489299896	91.31079783486041
EPS15L1	86.05132446199896	91.30900411963165
SGCB	86.04439586199896	91.30165218670211
ATP1A3	86.04286681199896	91.30002971274692
MEGF8	86.01761499099896	91.27323502199542
L1CAM	85.81229056999896	91.05536541312927
DNAJC12	85.80090085999896	91.04327979929573
POP1	85.79868640899896	91.04093004678761
GDF3	85.79868640899896	91.04093004678761
CALM2	85.79788640899896	91.0400811673107
TGM5	85.79788640899896	91.0400811673107
DPM1	85.79788640899896	91.0400811673107
HMCN1	85.78918906899897	91.0308524255237
SQSTM1	85.78918906899897	91.0308524255237
UNC13A	85.77389626899897	91.01462524544331
DNAJC6	85.77389626899897	91.01462524544331
GUCA1B	85.77389626899897	91.01462524544331
ESRRB	85.76926338899897	91.00970929950465
ATP7B	85.76795276899897	91.00831860147964
PGAP2	85.76711243299897	91.00742692149953
IL6	85.75635516299897	90.99601238933646
DNAJB11	85.75635516299897	90.99601238933646
GNPAT	85.75635516299897	90.99601238933646
SRP54	85.75535013299897	90.99494595266063
CIB1	85.75466473199897	90.99421867410769
HPGD	85.75466473199897	90.99421867410769
GEMIN4	85.75192500199897	90.99131154839614
FBP1	85.74606560199896	90.98509414288746
TGFBR1	85.74423410199897	90.98315073943503
CAMK2B	85.47238311099896	90.69468983064209
VARS1	85.46652371099896	90.6884724251334
VWF	85.45068680999896	90.6716678998377
NPHP4	85.45068680999896	90.6716678998377
VCP	85.45000140899896	90.67094062128476
PGAP1	85.43406768899897	90.65403336141146
ESR2	85.42599383799896	90.64546620339466
HGF	85.42599383799896	90.64546620339466
NFE2L2	85.32599383799896	90.53935626878238
CYFIP2	85.32377938699896	90.53700651627426
TMEM106B	85.29872253599896	90.51041870806228
IBA57	85.29719348599896	90.50879623410707
SUZ12	85.29618845599896	90.50772979743124
CUX2	85.28917535199896	90.50028819736255
CACNA2D4	85.28848995099897	90.49956091880962
THAP1	85.28848995099897	90.49956091880962
HK1	85.28811230699897	90.49916020100815
CAMTA1	85.28636452999898	90.4973056359763
ADCY1	85.28415007899898	90.49495588346818
EFHC1	85.18415007899898	90.3888459488559
ABCA5	85.18415007899898	90.3888459488559
NDST1	85.18415007899898	90.3888459488559
