gene	score	normalized_score
G6PD	130.19016358299893	100.0
IRF6	130.18349310299894	99.9948763563879
INPP5E	130.11084051299895	99.939071380036
TRAPPC6B	130.08146674299894	99.916509176263
TFAP2A	130.07728235299894	99.91329511624123
MOCS1	130.07664050399893	99.91280210741296
LEP	130.06871673499893	99.9067158035157
NCAPH	130.06871673499893	99.9067158035157
LAMA3	130.06871673499893	99.9067158035157
PRKD1	130.06871673499893	99.9067158035157
BCS1L	130.06803133399893	99.90618934208332
FA2H	129.73337108399892	99.64913439969003
SEMA3A	129.61103093499892	99.55516405228971
ACAN	129.61038908599892	99.55467104346144
PAX9	129.61038908599892	99.55467104346144
FLI1	129.61038908599892	99.55467104346144
CACNA1C	129.5865213389989	99.53633805551276
MYOZ2	129.5851940889989	99.53531858525213
CCDC103	129.5851940889989	99.53531858525213
IMPDH1	129.5851940889989	99.53531858525213
UROC1	129.5838668389989	99.5342991149915
SIX3	129.5838668389989	99.5342991149915
ZIC2	129.57055033899888	99.52407061566902
PLA2G4A	129.55723383899888	99.51384211634657
SOX11	129.55723383899888	99.51384211634657
YME1L1	129.51306025899888	99.47991207218325
ECM1	129.50604574799888	99.47452417588836
NSD1	129.49841088899888	99.46865978583777
TRNL1	129.46599800499888	99.44376321676684
ATRIP	129.3630428259989	99.36468260409495
EZR	129.32458132599888	99.33514004961809
ARSL	129.30005468499886	99.3163009604542
GPR101	129.29936928399886	99.31577449902183
FMN2	129.28911894399886	99.30790113922421
MPI	129.23681450299884	99.26772572231057
JAGN1	129.23231000299884	99.26426578349798
HPCA	129.23231000299884	99.26426578349798
SELENBP1	129.23231000299884	99.26426578349798
LSS	129.23231000299884	99.26426578349798
HLA-B	129.23231000299884	99.26426578349798
DDB2	129.13184919399882	99.18710111434385
MAP2K1	129.12420861499882	99.18123233072016
SERPINA6	128.94834034499883	99.0461466490067
CACNA1F	128.94459922199883	99.04327306555227
MSTO1	128.94411542899883	99.04290146067316
SLC25A19	128.89649642899883	99.00632496465421
NHP2	128.84876112899883	98.96965913776971
TYMP	128.84166874799882	98.96421142896835
HYDIN	128.68662128799883	98.84511836100309
KDM5B	128.68662128799883	98.84511836100309
TLR4	128.6536200669988	98.81976988605552
DLG1	128.60920382799878	98.7856534537709
RSPO1	128.60920382799878	98.7856534537709
MCM4	128.60920382799878	98.7856534537709
KMT5B	128.60552441699878	98.78282727174705
ALG1	128.58968751599878	98.77066283430867
GFI1B	128.58455850199877	98.76672320180583
MAGEL2	128.57815152199876	98.76180195443685
PLK4	128.57267489199876	98.75759531558697
ADRA2B	128.53288614199874	98.72703329084948
GPT2	128.47534878199872	98.68283843125599
CFI	128.4471138209987	98.66115095485767
GDF1	128.43593902099872	98.65256751069225
TRNS2	128.43059980099872	98.6484664174506
RMND1	128.3639178009987	98.59724749417343
GUCY2C	128.3041778109987	98.55136077865217
TRNI	128.3041778109987	98.55136077865217
MSX1	128.2936349719987	98.54326274827118
SGO1	128.2209823819987	98.48745777191928
MYO9A	128.2209823819987	98.48745777191928
IHH	128.2203405329987	98.48696476309101
ERCC5	128.2203405329987	98.48696476309101
SLX4	128.20045899899873	98.47169361398664
EDN3	128.1867919579987	98.4611958616036
KCNB1	128.17975792199869	98.45579296801591
WDPCP	128.14579190199868	98.42970342402486
KCNJ18	128.14082809199869	98.42589068590135
AQP2	128.14082809199869	98.42589068590135
TWIST2	128.03787912199869	98.34681484240694
ARF1	128.02694900099868	98.33841933793934
RPS24	128.01521333199867	98.32940508626545
ZMYND15	128.00822032199866	98.32403370504314
GLE1	128.00822032199866	98.32403370504314
AGTR1	128.00504682299865	98.3215961176612
COL9A1	128.00504682299865	98.3215961176612
SMPD1	128.00504682299865	98.3215961176612
MAF	127.87179851199866	98.21924713265894
SLC11A1	127.87115666299866	98.21875412383066
SF3B1	127.86748019299866	98.21593020081005
SPG7	127.86107321299866	98.21100895344107
CNBP	127.85556698299867	98.20677957861854
FARSB	127.85556698299867	98.20677957861854
ELOVL5	127.83118983399866	98.18805531533388
CREBBP	127.83118983399866	98.18805531533388
EDAR	127.82643275499866	98.18440136877673
C15ORF41	127.82200797499867	98.18100266346887
KCNJ1	127.81901396499867	98.1787029428774
BCR	127.80163172499867	98.16535151945061
SHOX	127.77819762499867	98.14735161887819
TTI2	127.77819762499867	98.14735161887819
FUT8	127.77751222399867	98.14682515744583
RPIA	127.77618497399867	98.14580568718519
SYCP3	127.76852861399867	98.13992478206202
CDCA7	127.76804482099867	98.13955317718292
B4GAT1	127.76735941999867	98.13902671575056
SH3GL1	127.76191693999867	98.13484630776102
CTSK	127.76191693999867	98.13484630776102
TAF1A	127.75892292999868	98.13254658716956
PIGY	127.75892292999868	98.13254658716956
SCYL1	127.73576947999868	98.11476225587847
BACH2	127.72841359899869	98.10911215083401
GMPPA	127.72541958899869	98.10681243024254
SLC34A1	127.72077007899868	98.1032411082071
PIGA	127.72077007899868	98.1032411082071
ALK	127.67231098799869	98.06601933225542
RPGRIP1L	127.67231098799869	98.06601933225542
ARL13B	127.63659310799869	98.03858417201214
POU3F4	127.6335593779987	98.03625394220327
PMP2	127.6289747979987	98.03273249336735
GGCX	127.6289747979987	98.03273249336735
SPTBN4	127.6289747979987	98.03273249336735
LRIG2	127.62764754799869	98.0317130231067
PKHD1	127.5717586179987	97.9887843344394
NDUFB3	127.5462764779987	97.96921131962884
GLMN	127.52286738699871	97.95123062864903
ACTN2	127.52238359399871	97.9508590237699
CAVIN1	127.52238359399871	97.9508590237699
ACTG1	127.51880547199872	97.94811064255468
TSR2	127.51336299199872	97.94393023456514
TTC37	127.50636998199872	97.93855885334283
HNF1A	127.50148502099873	97.93480667970272
AP1S3	127.49633867199873	97.93085373206183
RREB1	127.49633867199873	97.93085373206183
PAH	127.42334888199873	97.87478974996733
ALMS1	127.41248346199873	97.86644394280266
DNAI1	127.04351727199872	97.58303836142417
COG2	127.04351727199872	97.58303836142417
ZMPSTE24	127.00229588199872	97.55137591560987
GABRA2	126.99116453199872	97.54282584570163
GRHPR	126.99085569899871	97.54258862885553
CHRNG	126.99085569899871	97.54258862885553
HHAT	126.99085569899871	97.54258862885553
BAAT	126.99085569899871	97.54258862885553
NCAPD2	126.99085569899871	97.54258862885553
UQCRC2	126.99085569899871	97.54258862885553
CYFIP2	126.99085569899871	97.54258862885553
NIPA1	126.9568896789987	97.51649908486446
GATAD2B	126.95072296999871	97.5117623913768
CCND1	126.93887679899872	97.50266326232284
SPTA1	126.92698608899873	97.49352992254299
FCGR3A	126.92031560899873	97.4884062789309
MYC	126.92031560899873	97.4884062789309
C1QC	126.91458016899874	97.4840008462606
MPZ	126.91458016899874	97.4840008462606
DEPDC5	126.91394119099874	97.48351004266806
DPYS	126.58060819099875	97.2274745705354
IFT43	126.57860949199875	97.22593935547386
FSHR	126.57860949199875	97.22593935547386
VWA3B	126.57812569899875	97.22556775059473
DYRK1A	126.57526855899874	97.2233731608336
FOXRED1	126.53448380999873	97.19204610210845
RAB3GAP2	126.51830688999874	97.1796204936333
GNPTAB	126.45711027999874	97.13261493782494
MEGF10	126.44350187299875	97.12216222263858
TSC1	126.44286002399875	97.1216692138103
TYK2	126.28788035399876	97.00262821583108
KCNH1	126.28788035399876	97.00262821583108
CPT2	126.26366672399877	96.98402955266513
HCRT	126.23530119899878	96.96224178912038
PRF1	126.23530119899878	96.96224178912038
DCTN4	126.19631696899879	96.93229772197499
SALL1	126.19631696899879	96.93229772197499
SLCO2A1	126.19151633799879	96.92861032281374
CDC6	126.1885223279988	96.92631060222226
OTOF	126.14495064699881	96.89284288100521
ACD	126.14495064699881	96.89284288100521
SOX4	126.1391221759988	96.88836599055543
PRKRA	126.0993733759988	96.85783465169995
PROP1	126.0993733759988	96.85783465169995
PDE3A	126.03177548599879	96.80591222673355
CRYGC	126.0285181559988	96.80341024815826
CDHR1	126.0285181559988	96.80341024815826
TECRL	126.0285181559988	96.80341024815826
EPB41L1	126.0285181559988	96.80341024815826
MAP11	126.0285181559988	96.80341024815826
CRLF1	126.0167110049988	96.79434109064663
GNB5	125.9882913559988	96.77251175406862
GJB4	125.9828147259988	96.76830511521874
ARHGAP26	125.9828147259988	96.76830511521874
RB1	125.9828147259988	96.76830511521874
AP4E1	125.97579732299879	96.76291499755786
ACOX2	125.94864555299878	96.74205952794883
GTF2I	125.94796015199879	96.74153306651647
FGFRL1	125.86730943199878	96.67958466904895
ALG12	125.75075595199878	96.59005910368187
GALNT3	125.74926279699879	96.5889122005988
PSPH	125.74926279699879	96.5889122005988
PON1	125.7424106869988	96.58364904567878
C1QB	125.7398790369988	96.58170446712514
ANK1	125.7398790369988	96.58170446712514
CHD1	125.7318813069988	96.5755613532524
ABCB11	125.7305540569988	96.57454188299177
KIF1A	125.7275600469988	96.57224216240029
GNAI3	125.7044724039988	96.5545083779387
TARDBP	125.6323584029988	96.49911709566719
GAA	125.62982675299881	96.49717251711354
PEX11B	125.62315627299881	96.49204887350145
EIF2B5	125.5745310499988	96.45469949036696
HDAC8	125.56056136099879	96.44396927188076
TIMM50	125.54721071099878	96.43371454169795
LHX3	125.49864478999879	96.39641070885574
UBR1	125.4979593889988	96.39588424742338
