gene	score	normalized_score
SCYL1	62.81873249399765	100.0
B3GAT3	62.81804709299765	99.9989089225892
TOR1A	62.806751042997654	99.98092694563499
LTBP3	62.806751042997654	99.98092694563499
IMPAD1	62.804386972997655	99.97716362551351
NDUFB8	62.80122290299766	99.97212679991328
PON2	62.792384561997665	99.95805720530497
ERCC5	62.792384561997665	99.95805720530497
PIH1D3	62.78554380099767	99.94716752203946
SLITRK6	62.782221540997675	99.94187887664962
ADD3	62.66778828099768	99.75971464719636
NDUFB9	62.66710287999768	99.75862356978556
AQP2	62.66510685899768	99.75544614018654
QDPR	62.66087535799768	99.74871009055293
KIAA0319L	62.660189956997684	99.74761901314211
VANGL1	62.660189956997684	99.74761901314211
PLEKHM1	62.649290916997685	99.73026902920056
CARMIL2	62.649290916997685	99.73026902920056
SDHB	62.649290916997685	99.73026902920056
MYO7A	62.64093715599769	99.71697082869835
SLC44A4	62.624448334997695	99.69072257384607
MAF	62.623137714997696	99.68863622165786
HPCA	62.6073669749977	99.6635310669152
SZT2	62.6073669749977	99.6635310669152
TNFAIP3	62.606681573997705	99.66243998950439
IL17RA	62.606681573997705	99.66243998950439
HSPB3	62.606681573997705	99.66243998950439
BBS10	62.606681573997705	99.66243998950439
FASLG	62.60026359399771	99.65222332363867
SYNJ1	62.60026359399771	99.65222332363867
TNFRSF1B	62.59957819299771	99.65113224622786
FANCF	62.59957819299771	99.65113224622786
UPB1	62.57696917199771	99.61514135608667
MEGF8	62.57628377099771	99.61405027867586
PNPT1	62.51510223999772	99.51665651001642
RDH11	62.51299161999772	99.51329665234945
PROK2	62.51230621899772	99.51220557493863
RNASET2	62.48091535899773	99.46223503469733
EIF4A3	62.47960473899773	99.46014868250911
TRIP12	62.47723866799773	99.45638217703207
VARS2	62.47413195699773	99.45143666018278
ASS1	62.47344655599773	99.45034558277197
ZMPSTE24	62.472761154997734	99.44925450536117
HNMT	62.464307094997736	99.43579664070144
UBR1	62.46362169399774	99.43470556329062
DNAJB2	62.45060098399774	99.41397813138767
BCHE	62.45060098399774	99.41397813138767
COG1	62.45060098399774	99.41397813138767
KCNA1	62.43336255299774	99.38653658598297
DNAI2	62.432677151997744	99.38544550857216
WEE2	62.42935489199775	99.38015686318232
RANBP2	62.42935489199775	99.38015686318232
H19	62.42935489199775	99.38015686318232
KLF11	62.421003399997744	99.36686227466002
STX1B	62.421003399997744	99.36686227466002
MGME1	62.420317998997746	99.3657711972492
CNGB1	62.420317998997746	99.3657711972492
IRF2BP2	62.41332104899775	99.35463287954968
STK36	62.41332104899775	99.35463287954968
SOX4	62.409998788997754	99.34934423415986
ADAMTS10	62.398171367997755	99.33051637735593
COL9A2	62.398171367997755	99.33051637735593
UFM1	62.396860747997756	99.32843002516772
NELFA	62.39606074799776	99.32715651968897
DDX59	62.37549274199776	99.29441468427869
CCDC8	62.36687205199776	99.28069156434657
SYCE1	62.36309847199776	99.27468447084088
GSC	62.36309847199776	99.27468447084088
RASA2	62.35977621199776	99.26939582545104
ALAD	62.35846559199776	99.26730947326283
RARA	62.35491949199776	99.26166450104003
STAT6	62.35491949199776	99.26166450104003
AHR	62.35137339199776	99.25601952881723
RNF6	62.34437644199777	99.24488121111771
MYLK	62.34437644199777	99.24488121111771
AMPD1	62.335755751997766	99.23115809118556
MECOM	62.335755751997766	99.23115809118556
HSD17B4	62.25190405199777	99.09767609199366
ARG1	62.24580605099777	99.08796879488992
PRCD	62.24512064999777	99.08687771747911
MASP1	62.23812369999778	99.0757393997796
NHLRC2	62.232320769997784	99.06650182084476
SIX6	62.231635368997786	99.06541074343396
SLC2A2	62.22586576799779	99.05622622032925
BRDT	62.22518036699779	99.05513514291843
IYD	62.22518036699779	99.05513514291843
SDR9C7	62.22094886599779	99.04839909328483
LPL	62.21217693599779	99.03443521714192
EDN1	62.21217693599779	99.03443521714192
DDR2	61.829722724997794	98.42561330078674
TMEM126B	61.829037323997795	98.42452222337593
FTO	61.8270413029978	98.42134479377691
POU2AF1	61.8250452819978	98.41816736417788
ASH1L	61.8250452819978	98.41816736417788
SASS6	61.824359880997804	98.41707628676707
DHODH	61.800947179997806	98.37980603302192
PGAP2	61.77591011399781	98.33994998211803
HSPD1	61.76963933299781	98.3299676396685
RTTN	61.768153931997816	98.32760305677894
AMELX	60.22479618199782	95.87075986888516
WNT7A	60.22479618199782	95.87075986888516
BCORL1	60.19488310199782	95.82314177980183
KRT18	60.19419770099782	95.82205070239102
SFTPC	60.19419770099782	95.82205070239102
PTPN3	60.19419770099782	95.82205070239102
RERE	60.19419770099782	95.82205070239102
SGCB	60.16080404999782	95.76889195551057
PLOD2	60.16080404999782	95.76889195551057
MMP13	60.16080404999782	95.76889195551057
PHYH	60.160044171997825	95.76768231951533
ALOXE3	60.15873355199783	95.76559596732712
COL6A1	60.14916162199783	95.75035858570547
GDAP1	60.14916162199783	95.75035858570547
LIPT2	60.14916162199783	95.75035858570547
PIK3CD	60.14916162199783	95.75035858570547
WDR62	60.14916162199783	95.75035858570547
GNPAT	60.12574892099783	95.71308833196032
EGR2	60.12338485099783	95.70932501183884
LZTFL1	60.12338485099783	95.70932501183884
ALG14	60.11628146999784	95.69801726856232
DGCR2	60.11628146999784	95.69801726856232
FARSB	60.11573975799784	95.69715492706243
DPM1	60.11573975799784	95.69715492706243
DUOXA2	60.107119067997836	95.68343180713028
GTPBP3	60.102887566997836	95.67669575749667
TBC1D20	60.10220216599784	95.67560468008587
TMEM107	60.09915269499784	95.67075028255358
CTSC	60.09678662399784	95.66698377707654
NDUFA11	60.09678662399784	95.66698377707654
TUBB6	60.09479060299785	95.66380634747752
ADA2	60.09479060299785	95.66380634747752
KIT	60.094167937997845	95.66281513836635
PXDN	60.08691605599785	95.65127099904343
PRPF3	60.08586231599784	95.64959356946444
SOBP	60.07886536599785	95.63845525176492
KRT5	60.07817996499785	95.6373641743541
DLD	60.07463386499785	95.63171920213131
BICC1	60.07394846399785	95.6306281247205
TRAPPC6B	60.07394846399785	95.6306281247205
ELOVL1	60.07326306299785	95.62953704730968
MBTPS2	60.07326306299785	95.62953704730968
DLX5	60.04605907199786	95.58623150783133
CCDC65	60.039130471997865	95.57520199525615
EXOSC9	60.03580821199787	95.56991334986631
TUBA1A	60.03102083099787	95.56229240495078
SON	60.03102083099787	95.56229240495078
RAC1	60.00034207999787	95.5134554581007
MYOT	59.968475318997875	95.46272733969582
CTSK	59.968475318997875	95.46272733969582
IGFALS	59.968475318997875	95.46272733969582
DLL1	59.968475318997875	95.46272733969582
RFXAP	59.96112237899788	95.45102232797706
LAMP2	59.96112237899788	95.45102232797706
TSHB	59.96043697799788	95.44993125056625
LZTR1	59.95689087799788	95.44428627834345
TFE3	59.95558025799788	95.44219992615524
RPS27	59.95558025799788	95.44219992615524
ABCA1	59.95495759299788	95.44120871704406
C11ORF95	59.95495759299788	95.44120871704406
PNPLA8	59.95495759299788	95.44120871704406
CALM2	59.924654592997875	95.3929699213904
AAAS	59.924654592997875	95.3929699213904
HOXB1	59.92265857199788	95.38979249179137
MAPK1	59.91724597199788	95.38117627209843
NF2	59.90119448099788	95.35562419493495
TSPY1	59.899083860997884	95.35226433726797
ST3GAL5	59.899083860997884	95.35226433726797
PAPSS2	59.89628783999789	95.34781340219018
IL10RB	59.89628783999789	95.34781340219018
ADPRS	59.89628783999789	95.34781340219018
UBAP1	59.89548783999789	95.34653989671142
TGFBR2	59.89548783999789	95.34653989671142
POLE	59.87965057899789	95.32132884839632
HABP2	59.86458094899789	95.29733977793641
UMPS	59.86458094899789	95.29733977793641
DEGS1	59.86153147799789	95.29248538040413
PORCN	59.860846076997895	95.29139430299333
SEMA3E	59.7556669869979	95.12396161878557
VMA21	59.653839655997906	94.96186453889028
WDR45	59.653839655997906	94.96186453889028
CCDC115	59.65315425499791	94.96077346147948
FGG	59.65246885399791	94.95968238406867
BRCA1	59.65246885399791	94.95968238406867
KCTD7	59.62631373299791	94.91804652170468
WARS1	59.62631373299791	94.91804652170468
RAI1	59.62631373299791	94.91804652170468
MMAB	59.6034225069979	94.88160639454645
GCH1	59.6027371059979	94.88051531713563
MAST1	59.60125170499791	94.87815073424606
SLC1A4	59.60056630399791	94.87705965683526
GDI1	59.59988090299791	94.87596857942445
SOX18	59.5276012019979	94.76090783539095
