gene	score	normalized_score
ABCB7	21.814597399000085	100.0
EVC2	21.812340059000086	99.98965215832906
MCCC1	21.806309139000085	99.9620058997725
GALE	21.806309139000085	99.9620058997725
GFM1	21.806309139000085	99.9620058997725
SLC6A5	21.804051799000085	99.95165805810157
LAMB1	21.804051799000085	99.95165805810157
TBX15	21.804051799000085	99.95165805810157
ORAI1	21.795133729000085	99.91077685439707
SCN8A	21.795133729000085	99.91077685439707
RBCK1	21.795133729000085	99.91077685439707
TRIP4	21.795133729000085	99.91077685439707
ADK	21.759248529000086	99.7462759958956
NHS	21.756012279000085	99.73144074617355
IHH	21.756012279000085	99.73144074617355
TSR2	21.756012279000085	99.73144074617355
GNA14	21.756012279000085	99.73144074617355
CLP1	21.756012279000085	99.73144074617355
ALG9	21.756012279000085	99.73144074617355
TGFBR1	21.750366389000085	99.70555949841666
FLII	21.746164709000084	99.68629863412863
RNF213	21.739809096000084	99.65716395479556
UNC119	21.739809096000084	99.65716395479556
GNAS	21.739809096000084	99.65716395479556
PRPH2	21.730378626000082	99.61393386520227
FOXF1	21.730378626000082	99.61393386520227
TSPYL1	21.71123586600008	99.52618179877689
PWRN1	21.71123586600008	99.52618179877689
TRIM32	21.70658470600008	99.50486047931851
PURA	21.70658470600008	99.50486047931851
CTCF	21.70658470600008	99.50486047931851
CR2	21.702383026000078	99.48559961503048
ERLIN2	21.702383026000078	99.48559961503048
ADAMTS2	21.702383026000078	99.48559961503048
CLCN5	21.658876806000077	99.28616334213372
ABCB6	21.563638706000077	98.84958365992347
CCNQ	21.563638706000077	98.84958365992347
FAM111A	21.561381366000077	98.83923581825253
C19ORF12	21.559124026000077	98.8288879765816
ABCC8	21.559124026000077	98.8288879765816
FAM111B	21.556866686000077	98.81854013491068
AMTN	21.556866686000077	98.81854013491068
CRLF1	21.556866686000077	98.81854013491068
FREM2	21.554457046000078	98.80749413687585
NTN1	21.547564103000077	98.77589629037917
SPRED1	21.547564103000077	98.77589629037917
SEC24D	21.547564103000077	98.77589629037917
TTC21B	21.537419353000075	98.72939187952781
NF1	21.537419353000075	98.72939187952781
GRHL3	21.534552466000076	98.7162498217233
DMD	21.534552466000076	98.7162498217233
CDKN2C	21.532142826000076	98.70520382368846
LYST	21.532142826000076	98.70520382368846
PLCG2	21.532142826000076	98.70520382368846
SCO1	21.532142826000076	98.70520382368846
KCNJ18	21.532142826000076	98.70520382368846
CLEC7A	21.532142826000076	98.70520382368846
SLCO1B1	21.532142826000076	98.70520382368846
TLR4	21.531761728000077	98.70345683751664
ANO5	21.531761728000077	98.70345683751664
GNPTAB	21.527110568000076	98.68213551805826
RREB1	21.520049768000074	98.64976820056503
KCNE2	21.509817168000072	98.60286107772045
GPC4	21.509817168000072	98.60286107772045
SNX10	21.49304072500007	98.5259564129533
IBA57	21.47817554500007	98.45781314297629
SLC12A6	21.47591820500007	98.44746530130536
GREM2	21.47591820500007	98.44746530130536
