gene	score	normalized_score
STAT5B	40.70800268700023	100.0
ZMYND11	40.70800268700023	100.0
CPS1	40.70800268700023	100.0
BBS10	40.70800268700023	100.0
MYH6	40.70711773100023	99.99782608838169
ERCC8	40.70711773100023	99.99782608838169
DLAT	40.70221896100023	99.98579216464026
BMP1	40.70221896100023	99.98579216464026
WARS2	40.70133400500023	99.98361825302194
AICDA	40.676037445000226	99.92147676159456
RELT	40.676037445000226	99.92147676159456
SCN4A	40.676037445000226	99.92147676159456
PALB2	40.654957389000224	99.86969319421573
PPA2	40.652951353000226	99.86476532778262
DCN	40.652951353000226	99.86476532778262
OPA1	40.64231305300023	99.83863213701473
RNF135	40.18686197300024	98.71980770462508
AMPD3	40.18686197300024	98.71980770462508
DDR2	40.18686197300024	98.71980770462508
MERTK	40.18686197300024	98.71980770462508
DNAJC21	40.17025387300024	98.679009584099
MPLKIP	40.16936891700024	98.67683567248069
PPP2R3C	40.16746415700024	98.67215659251048
GABRA1	40.16657920100024	98.66998268089216
INPP5K	40.16657920100024	98.66998268089216
COL8A2	40.16378948500024	98.6631296893036
SLC6A20	40.16378948500024	98.6631296893036
ERAP1	40.16339516300024	98.66216102964465
ASS1	40.156336113000236	98.6448203360855
TECPR2	40.156336113000236	98.6448203360855
SLC12A5	40.155451157000236	98.64264642446717
TRNL1	40.155451157000236	98.64264642446717
AIPL1	40.120765761000236	98.55744107487855
CEP41	40.06407171100023	98.41817103887135
TXNL4A	40.05883611100023	98.40530968568669
DNAL1	40.057028646000234	98.40086961277548
PPP2R2B	40.04902864600023	98.38121745724843
SLC25A46	40.04902864600023	98.38121745724843
TRIP11	40.03648558600023	98.35040518651032
DLG1	40.03560063000023	98.34823127489199
TAL2	40.03560063000023	98.34823127489199
MED23	40.03560063000023	98.34823127489199
CTNNB1	40.02808183000023	98.32976119651991
DNAAF2	39.39655247000023	96.77839704619356
TUBA8	39.38855247000023	96.75874489066652
MYO18B	39.38855247000023	96.75874489066652
CHD8	39.38855247000023	96.75874489066652
ANXA11	39.38855247000023	96.75874489066652
HOXD13	39.386854680000226	96.75457423652499
ATP7A	39.37809570400022	96.73305764169878
IGLL1	39.37721074800022	96.73088373008046
NSD2	39.37721074800022	96.73088373008046
NFIA	39.37442103200022	96.72403073849192
PDE6A	39.37442103200022	96.72403073849192
PIK3R2	39.309627732000216	96.56486473740316
ACER3	39.305562692000215	96.5548788876152
MS4A1	39.304677736000215	96.55270497599689
CREBBP	39.30168372600021	96.54535013222568
PRKDC	39.30079877000021	96.54317622060736
ARNT2	39.299677690000216	96.54042226579259
FLG	39.29360661400022	96.52550854957154
HEPHL1	39.285606614000216	96.50585639404449
KDM5C	39.285606614000216	96.50585639404449
RARS2	39.284721658000215	96.50368248242617
KCTD1	39.284721658000215	96.50368248242617
G6PC3	39.28339715800021	96.50042882242671
RPS6KA3	39.28040314800021	96.49307397865552
PGM3	39.27761343200021	96.48622098706699
TMEM216	39.268728476000206	96.46439491992162
NDUFS4	39.260752640000206	96.44480212373034
ELMO2	39.2547828400002	96.43013719397217
PLEKHG2	39.249547240000204	96.41727584078751
ATL1	39.249547240000204	96.41727584078751
CAPN5	39.249547240000204	96.41727584078751
MTRR	39.245482200000204	96.40728999099956
FGF14	39.2414171600002	96.3973041412116
C4B	39.2414171600002	96.3973041412116
TUBB6	39.2414171600002	96.3973041412116
RAD51	39.2414171600002	96.3973041412116
STAT3	39.239411124000206	96.3923762747785
NDUFAF4	39.238526168000206	96.39020236316018
MCM5	39.2325563680002	96.375537433402
ITGB4	39.2325563680002	96.375537433402
TSC2	39.2246823480002	96.35619475019412
PFKM	39.2105824880002	96.32155816999044
KITLG	39.2105824880002	96.32155816999044
TPRKB	39.2105824880002	96.32155816999044
WNT3A	39.201823512000196	96.30004157516423
TRH	39.201823512000196	96.30004157516423
CEP55	39.200938556000196	96.29786766354592
KRT9	39.199033796000194	96.2931885835757
CTRC	39.199033796000194	96.2931885835757
EMC1	39.199033796000194	96.2931885835757
OCLN	39.18961023600019	96.27003942523339
PSMB4	39.18661622600019	96.2626845814622
TNNC1	39.18362221600019	96.25532973769101
USP27X	39.17142711600019	96.22537223745753
TRNS2	39.17142711600019	96.22537223745753
SLC6A8	39.117701800000184	96.09339495423612
VARS1	39.11681684400018	96.09122104261779
MMP1	39.11681684400018	96.09122104261779
