gene	score	normalized_score
ARR3	91.79215058800035	100.0
PRKG1	91.79215058800035	100.0
TCF4	91.79215058800035	100.0
FGD4	91.76939472800035	99.97520936174365
GNB1	91.76939472800035	99.97520936174365
NDUFS2	91.72724601800036	99.92929180808574
ALOXE3	91.56990462800034	99.75788130185822
BCKDHB	91.55561892800034	99.74231820642088
PDE6H	91.55497707900034	99.74161896471459
CD244	91.52360743900034	99.7074443214591
BRD4	91.52265427600034	99.70640592874915
UROS	91.52265427600034	99.70640592874915
CA2	91.52265427600034	99.70640592874915
HMCN1	91.51561219500033	99.69873416056974
ENPP1	91.50497389500033	99.68714460750682
TAP2	91.50385281500033	99.68592328303319
CTC1	91.50385281500033	99.68592328303319
AKT2	91.49620318500033	99.67758964017702
QARS1	91.44292973600032	99.61955259816553
FCGR2B	91.43307002500032	99.60881125379476
TGFB1	91.43242817600031	99.60811201208847
GPI	91.42434416600031	99.59930514794135
DPP6	91.42434416600031	99.59930514794135
PLAU	91.40847116600031	99.58201281967763
CENPF	91.40847116600031	99.58201281967763
ARHGAP31	91.40847116600031	99.58201281967763
NDUFAF4	91.3992698960003	99.57198879263277
GABRD	91.3916202660003	99.5636551497766
MLX	91.09741551600028	99.24314326709882
FGF10	91.09391652700027	99.23933140630507
MAPK1	91.09391652700027	99.23933140630507
CHCHD2	91.08245791700027	99.2268481929512
FOXE3	91.08245791700027	99.2268481929512
OPTN	91.07972892700026	99.22387518275094
GLUD1	91.07972892700026	99.22387518275094
NPM1	91.01660800600027	99.15511012975279
ANKRD55	91.01660800600027	99.15511012975279
LOXL1	91.01660800600027	99.15511012975279
DCHS1	91.01660800600027	99.15511012975279
RORB	91.01592260500027	99.15436344172379
NFE2L2	90.99990842400028	99.1369173083699
KITLG	90.99922302300028	99.1361706203409
PRKACA	90.99922302300028	99.1361706203409
IL10	90.99922302300028	99.1361706203409
SH3PXD2B	90.99356297100027	99.13000445911278
TPO	90.99356297100027	99.13000445911278
SMO	90.99287757000027	99.12925777108379
NLGN3	90.99219216900028	99.12851108305479
PTRH2	90.99155032000027	99.12781184134852
ATXN1	90.99022307000027	99.12636591161323
BCS1L	90.99022307000027	99.12636591161323
TREX1	90.97720239000026	99.11218095144334
SARS2	90.96411576000025	99.09792414417149
DOCK6	90.95624174000025	99.0893460468619
LTBP4	90.94704047000025	99.07932201981704
MALT1	90.94635506900025	99.07857533178804
SALL4	90.94523398900024	99.07735400731441
CIC	90.94411290900024	99.07613268284078
ABCG5	90.94278565900024	99.0746867531055
LFNG	90.94196802500024	99.07379600809651
MKS1	90.93971068500024	99.07133682178751
DES	90.92684191500022	99.05731735507105
CPAMD8	90.92684191500022	99.05731735507105
ERBB4	90.92684191500022	99.05731735507105
FSHR	90.92684191500022	99.05731735507105
PHF21A	90.92684191500022	99.05731735507105
CD247	90.92551466500022	99.05587142533577
GAS1	90.92551466500022	99.05587142533577
IL1RN	90.91474145600021	99.04413490001089
TRAF7	90.91474145600021	99.04413490001089
NEFH	90.90589540600021	99.0344978559463
GNAQ	90.89399060600022	99.02152855527764
HYMAI	90.8585945170002	98.9829674269314
FRG1	90.8402259260002	98.96295635748554
ALS2	90.8395840770002	98.96225711577927
PLEKHM1	90.83918975500019	98.96182753438534
DCAF8	90.83806867500019	98.9606062099117
GCM2	90.83806867500019	98.9606062099117
RPS29	90.73742682600019	98.85096519120225
