gene	score	normalized_score
COL5A2	1.390243740000003	100.0
MYC	1.382369720000003	99.43362305663034
DHCR7	1.382369720000003	99.43362305663034
SLC12A1	1.3744957000000029	98.86724611326069
ZAP70	1.3666216800000028	98.30086916989103
FOXN1	1.3666216800000028	98.30086916989103
MAGED2	1.3422314800000028	96.54648615788768
EOGT	1.3343574600000028	95.98010921451802
SIX3	1.3264834400000027	95.41373227114836
MYH7	1.3186094200000027	94.8473553277787
NOTCH1	1.3107354000000027	94.28097838440904
PGM3	1.3028613800000026	93.71460144103939
NODAL	1.3028613800000026	93.71460144103939
PEX3	1.2949873600000026	93.14822449766973
RFXAP	1.2871133400000025	92.58184755430007
SMC3	1.2871133400000025	92.58184755430007
FLNB	1.2792393200000025	92.01547061093042
WIPF1	1.2713653000000025	91.44909366756076
FIG4	1.2713653000000025	91.44909366756076
PTCH1	1.2634912800000024	90.8827167241911
RAG1	1.2556172600000024	90.31633978082144
HYLS1	1.2312270600000024	88.56195676881808
CRB2	1.2233530400000023	87.99557982544843
ADAMTS2	1.2154790200000023	87.42920288207877
CD3G	1.2076050000000023	86.86282593870911
TDGF1	1.2076050000000023	86.86282593870911
ATM	1.1997309800000022	86.29644899533946
IL7R	1.1997309800000022	86.29644899533946
SP110	1.1753407800000022	84.54206598333612
CD3E	1.1509505800000022	82.78768297133277
CD247	1.1509505800000022	82.78768297133277
COL5A1	1.1265603800000021	81.03329995932941
OSGEP	1.118686360000002	80.46692301595975
LMNA	1.110812340000002	79.90054607259009
LEPR	1.102938320000002	79.33416912922044
ABCB4	1.102938320000002	79.33416912922044
PIK3CD	1.095064300000002	78.76779218585078
NHEJ1	1.070674100000002	77.01340917384744
PEX11B	1.046283900000002	75.25902616184409
KMT2A	1.038409880000002	74.69264921847443
IGHMBP2	1.0305358600000019	74.12627227510478
SETD5	1.0226618400000018	73.55989533173512
NIPBL	1.0147878200000018	72.99351838836546
PTH1R	1.0069138000000017	72.4271414449958
CLCNKB	0.9990397800000017	71.86076450162614
RBPJ	0.9911657600000017	71.29438755825647
ATP8B1	0.9832917400000016	70.72801061488683
FLVCR2	0.9754177200000016	70.16163367151717
ZMPSTE24	0.9675437000000016	69.5952567281475
CD3D	0.9596696800000015	69.02887978477786
TP53RK	0.9596696800000015	69.02887978477786
PEX26	0.9517956600000015	68.4625028414082
KLHL40	0.9439216400000014	67.89612589803853
PEX5	0.9360476200000014	67.32974895466887
PEX16	0.9281736000000014	66.76337201129921
MAPK1	0.9202995800000013	66.19699506792955
NUP133	0.9124255600000013	65.63061812455989
PEX2	0.9045515400000013	65.06424118119024
HRAS	0.8966775200000012	64.49786423782058
AIMP1	0.8888035000000012	63.93148729445092
GBA	0.8809294800000012	63.36511035108126
ABCA12	0.8730554600000011	62.7987334077116
RAD21	0.8651814400000011	62.23235646434194
DISP1	0.857307420000001	61.66597952097229
WDR4	0.849433400000001	61.09960257760263
RFX5	0.841559380000001	60.53322563423297
